,Return
2019-09-16,10.530558283233809
2019-09-23,10.833432220850222
2019-09-30,11.23870066760974
2019-10-07,10.587606446772178
2019-10-14,10.66100242404091
2019-10-21,11.747373933776775
2019-10-28,10.887097712443438
2019-11-04,10.12652507352287
2019-11-11,11.155891700200218
2019-11-18,11.185518112641189
2019-11-25,12.317927914596543
2019-12-02,13.326947036539663
2019-12-09,14.604518765789935
2019-12-16,15.192189535243752
2019-12-23,17.42892858807
2019-12-30,19.286762769739827
